Name,Variant ID,Product ID,Variant Title,Price,SKU,Position,Inventory Policy,Compare At Price,Fulfillment Service,Inventory Management,Option1,Option2,Option3,Created At,Updated At,Taxable,Barcode,Grams,Image ID,Weight,Weight Unit,Inventory Quantity,Old Inventory Quantity,Tax Code,Requires Shipping,Quantity Rule,Price Currency,Compare At Price Currency,Quantity Price Breaks,URL,Meta Title,Meta Description,Product Description
Jackery Explorer 1000 Plus Portable Power Station,40233095135319,6901106606167,Explorer 1000 Plus Portable Power Station,999.00,21-0001-000027,1,deny,,fbd,shopify,Explorer 1000 Plus Portable Power Station,,,2023-08-22T00:16:12-07:00,2025-06-06T03:34:56-07:00,True,810105526288,0,30633219063895,0.0,lb,170,170,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-1000-plus-portable-power-station,"
      Jackery Explorer 1000 Plus Portable Power Station
","With unparalleled output, the Jackery Explorer 1000 Plus is the top choice for similar-level portable power stations. Covering various scenarios, it provides support for camping, off-road travel, home emergencies, and more. Being versatile and expandable in capacity, it's the all-in-one portable power station to power your life.","
More Power in Smaller Size:  With a capacity of 1264Wh and a 2000W output, the 1000 Plus supports 99% of devices
Expandable Capacity: Supports up to 3 add-on battery packs, expanding to 5kWh, ensuring 1-3 days of home backup power
Industry-leading Sustainability: Setting new standards for sustainability. It is the first in the industry to be verified by TÜV SÜD
Versatile & Fast Charging: 2 Hours Solar Charge with 4*SolarSaga 200W Solar Panels, 1.7 Hours Wall Charge
Long-lasting Reliability: LiFePO4 battery cells, lasting up to 10 years - providing 4,000 charge cycles
Intelligent Control: With the advanced APP feature, via WiFi or Bluetooth

Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official website)

"
Jackery Explorer 1000 Plus Portable Power Station,41590884499543,6901106606167,Explorer 1000 Plus + SolarSaga 100W x 2,1499.00,60-1010-USC1B2,2,deny,,fbd,shopify,Explorer 1000 Plus + SolarSaga 100W x 2,,,2025-03-06T23:53:11-08:00,2025-06-06T03:34:56-07:00,True,810105526646,0,32969615114327,0.0,lb,55,55,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-1000-plus-portable-power-station,"
      Jackery Explorer 1000 Plus Portable Power Station
","With unparalleled output, the Jackery Explorer 1000 Plus is the top choice for similar-level portable power stations. Covering various scenarios, it provides support for camping, off-road travel, home emergencies, and more. Being versatile and expandable in capacity, it's the all-in-one portable power station to power your life.","
More Power in Smaller Size:  With a capacity of 1264Wh and a 2000W output, the 1000 Plus supports 99% of devices
Expandable Capacity: Supports up to 3 add-on battery packs, expanding to 5kWh, ensuring 1-3 days of home backup power
Industry-leading Sustainability: Setting new standards for sustainability. It is the first in the industry to be verified by TÜV SÜD
Versatile & Fast Charging: 2 Hours Solar Charge with 4*SolarSaga 200W Solar Panels, 1.7 Hours Wall Charge
Long-lasting Reliability: LiFePO4 battery cells, lasting up to 10 years - providing 4,000 charge cycles
Intelligent Control: With the advanced APP feature, via WiFi or Bluetooth

Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official website)

"
Jackery Solar Generator 1000 Plus,40233094873175,6901695447127,Explorer 1000 Plus + SolarSaga 100W x 2,1499.00,60-1010-USC1B2,1,deny,,fbd,shopify,Explorer 1000 Plus + SolarSaga 100W x 2,,,2023-08-22T00:13:47-07:00,2025-06-06T03:34:58-07:00,True,810105526646,0,31785405186135,0.0,lb,299,299,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-solar-generator-1000-plus,"
      Jackery Solar Generator 1000 Plus
","With unparalleled output, the Jackery Solar Generator 1000 Plus is the top choice for similar-level portable power stations. Covering various scenarios, it provides support for camping, off-road travel, home emergencies, and more. Being versatile and expandable in capacity, it's the all-in-one solar generator to power your life.","
More Power in Smaller Size:  With a capacity of 1264Wh and a 2000W output, the 1000 Plus supports 99% of devices. 
Expandable Capacity: Supports up to 3 add-on battery packs, expanding up to 5kWh and ensuring 1-3 days of home backup power
Industry-leading Sustainability: Setting new standards for sustainability. It is the first in the industry to be verified by TÜV SÜD.
Long-lasting Reliability: LiFePO4 battery cells, lasting up to 10 years - providing 4,000 charge cycles.
Intelligent Control: With the advanced APP feature, via WiFi or Bluetooth.
Explorer 1000 Plus: 3-year warranty + 2-year extended warranty. Solar Saga 100W: 2-year warranty + 1-year extended warranty (automatically applied when purchased from our official website)


Power on the move! With our newest arrival, the 100 Prime Solar Panel, our Solar Generator 1000 Plus Roam Kit can keep you powered while you're driving! The 100 Prime is a DIY solar panel that can be mounted directly onto the top of your vehicles with ease! Learn More>

"
Jackery Solar Generator 1000 Plus,41008351739991,6901695447127,Solar Generator 1000 Plus Roam Kit（1.26kWh + 100Prime x 2),1399.00,60-1010-USC122,2,deny,,fbd,shopify,Solar Generator 1000 Plus Roam Kit（1.26kWh + 100Prime x 2),,,2024-06-02T23:54:03-07:00,2025-06-06T03:34:58-07:00,True,810105529036,0,31843476308055,0.0,lb,109,109,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-solar-generator-1000-plus,"
      Jackery Solar Generator 1000 Plus
","With unparalleled output, the Jackery Solar Generator 1000 Plus is the top choice for similar-level portable power stations. Covering various scenarios, it provides support for camping, off-road travel, home emergencies, and more. Being versatile and expandable in capacity, it's the all-in-one solar generator to power your life.","
More Power in Smaller Size:  With a capacity of 1264Wh and a 2000W output, the 1000 Plus supports 99% of devices. 
Expandable Capacity: Supports up to 3 add-on battery packs, expanding up to 5kWh and ensuring 1-3 days of home backup power
Industry-leading Sustainability: Setting new standards for sustainability. It is the first in the industry to be verified by TÜV SÜD.
Long-lasting Reliability: LiFePO4 battery cells, lasting up to 10 years - providing 4,000 charge cycles.
Intelligent Control: With the advanced APP feature, via WiFi or Bluetooth.
Explorer 1000 Plus: 3-year warranty + 2-year extended warranty. Solar Saga 100W: 2-year warranty + 1-year extended warranty (automatically applied when purchased from our official website)


Power on the move! With our newest arrival, the 100 Prime Solar Panel, our Solar Generator 1000 Plus Roam Kit can keep you powered while you're driving! The 100 Prime is a DIY solar panel that can be mounted directly onto the top of your vehicles with ease! Learn More>

"
Jackery Solar Generator 1000 Plus,40233094774871,6901695447127,Solar Generator 1000 Plus Kit（2.5kWh + SolarSaga 100 x 2),2099.00,40-1010-USC112,3,deny,,fbd,shopify,Solar Generator 1000 Plus Kit（2.5kWh + SolarSaga 100 x 2),,,2023-08-22T00:11:01-07:00,2025-06-06T03:34:58-07:00,True,810105526752,0,31444946288727,0.0,lb,126,126,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-solar-generator-1000-plus,"
      Jackery Solar Generator 1000 Plus
","With unparalleled output, the Jackery Solar Generator 1000 Plus is the top choice for similar-level portable power stations. Covering various scenarios, it provides support for camping, off-road travel, home emergencies, and more. Being versatile and expandable in capacity, it's the all-in-one solar generator to power your life.","
More Power in Smaller Size:  With a capacity of 1264Wh and a 2000W output, the 1000 Plus supports 99% of devices. 
Expandable Capacity: Supports up to 3 add-on battery packs, expanding up to 5kWh and ensuring 1-3 days of home backup power
Industry-leading Sustainability: Setting new standards for sustainability. It is the first in the industry to be verified by TÜV SÜD.
Long-lasting Reliability: LiFePO4 battery cells, lasting up to 10 years - providing 4,000 charge cycles.
Intelligent Control: With the advanced APP feature, via WiFi or Bluetooth.
Explorer 1000 Plus: 3-year warranty + 2-year extended warranty. Solar Saga 100W: 2-year warranty + 1-year extended warranty (automatically applied when purchased from our official website)


Power on the move! With our newest arrival, the 100 Prime Solar Panel, our Solar Generator 1000 Plus Roam Kit can keep you powered while you're driving! The 100 Prime is a DIY solar panel that can be mounted directly onto the top of your vehicles with ease! Learn More>

"
Jackery Explorer 300 Plus Portable Power Station,40233097723991,6901982232663,Default Title,299.99,21-0001-000008,1,deny,,fbd,shopify,Default Title,,,2023-08-22T00:36:13-07:00,2025-06-06T03:35:00-07:00,True,810105525267,0,,0.0,lb,735,735,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-300-plus-portable-power-station,"
      Jackery Explorer 300 Plus Portable Power Station
","The cutest and most portable portable power station on the market. Weighing in at only 8.27 lbs, the Jackery Explorer 300 Plus boasts a large 288Wh capacity and strong 300W output. Fitting right into your backpack, the 300 Plus will guarantee you infinite power for all your outdoor adventures.","
Power on the Go: Weighing only 8.27 lbs, it's ideal for camping, road-trips and more
All-around Safety: Max safety featuring 52 protective mechanisms, 12 BMS algorithms, and 4 types of physical protection
Superior Reliability: FCC/CE, UL 94V-0 flame-retardant, Class 9 impact resistant, and UL certified for 300 Plus
Long-lasting Lifespan: the battery life is boosted by 50%. Durable LFP (LiFePO4) batteries, coupled with BMS protections ensures up to 10 years of use, even when recharged every 3 days
Smart App Control: Easy battery management via Wi-Fi or Bluetooth
Note：an additional 8020 to USB-C adapter is required to connect a solar panel 
Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official website）

"
Jackery Explorer 2000 Plus Portable Power Station,40192995197015,6885090197591,Explorer 2000 Plus Portable Power Station,1999.00,21-0001-000036,1,deny,,fbd,shopify,Explorer 2000 Plus Portable Power Station,,,2023-06-02T03:26:18-07:00,2025-06-06T03:35:02-07:00,True,810105522143,0,31904632799319,0.0,lb,976,976,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/explorer-2000-plus-portable-power-station,"
      Jackery Explorer 2000 Plus Portable Power Station
","Get up to $1,589.7 in Tax Credit. Click for information Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity Leaping Performance: Powers Heavy-duty Devices up to 6000W Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours Long-lasting Reliability: Outstanding LiFePO4 Battery wi","
Get up to $1,589.7 in Tax Credit. Click for information
Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity

Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
When using the 2 x 2000 Plus bundle, please note: If the power draw is limited to 120V, only one unit will be used to supply power.
Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official website)


Use a transfer switch (Value $399.99) to create a whole-home backup solution. Power from any outlet, anywhere in the house, click here to learn more! 


"
Jackery Explorer 2000 Plus Portable Power Station,41589801025623,6885090197591,Explorer 2000 Plus + SolarSaga 500 X,2949.00,60-200050-US00029,2,deny,,fbd,shopify,Explorer 2000 Plus + SolarSaga 500 X,,,2025-03-06T01:47:07-08:00,2025-06-06T03:35:02-07:00,True,810182240480,0,32966603243607,0.0,lb,451,451,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/explorer-2000-plus-portable-power-station,"
      Jackery Explorer 2000 Plus Portable Power Station
","Get up to $1,589.7 in Tax Credit. Click for information Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity Leaping Performance: Powers Heavy-duty Devices up to 6000W Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours Long-lasting Reliability: Outstanding LiFePO4 Battery wi","
Get up to $1,589.7 in Tax Credit. Click for information
Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity

Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
When using the 2 x 2000 Plus bundle, please note: If the power draw is limited to 120V, only one unit will be used to supply power.
Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official website)


Use a transfer switch (Value $399.99) to create a whole-home backup solution. Power from any outlet, anywhere in the house, click here to learn more! 


"
Jackery Solar Generator 2000 Plus,41555999817815,6885092622423,Explorer 2000 Plus + SolarSaga 500 X,2949.00,60-200050-US00029,1,deny,,fbd,shopify,Explorer 2000 Plus + SolarSaga 500 X,,,2025-02-14T00:43:41-08:00,2025-06-06T03:35:03-07:00,True,810182240480,0,32889744392279,0.0,lb,1862,1862,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/solar-generator-2000-plus,"
      Jackery Solar Generator 2000 Plus
","Get up to $1,589.7 in Tax Credit. Click for information Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity Leaping Performance: Powers Heavy-duty Devices up to 6000W Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6 Long-lasting Reliability: Outsta","

Get up to $1,589.7 in Tax Credit. Click for information

Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity
Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
Explorer 2000 Plus: 3-year warranty + 2-year extended warranty. Solar Saga 200W: 3-year warranty + 2-year extended warranty (automatically applied when purchased from our official website)

Use a transfer switch (Value $399.99) to create a whole-home backup solution. Power from any outlet, anywhere in the house, click here to learn more!


"
Jackery Solar Generator 2000 Plus,40192999358551,6885092622423,Explorer 2000 Plus + SolarSaga 200W x 2,3099.00,60-2020-USC1B2,2,deny,,fbd,shopify,Explorer 2000 Plus + SolarSaga 200W x 2,,,2023-06-02T03:31:40-07:00,2025-06-06T03:35:03-07:00,True,810105521603,0,32715934466135,0.0,lb,981,981,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/solar-generator-2000-plus,"
      Jackery Solar Generator 2000 Plus
","Get up to $1,589.7 in Tax Credit. Click for information Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity Leaping Performance: Powers Heavy-duty Devices up to 6000W Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6 Long-lasting Reliability: Outsta","

Get up to $1,589.7 in Tax Credit. Click for information

Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity
Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
Explorer 2000 Plus: 3-year warranty + 2-year extended warranty. Solar Saga 200W: 3-year warranty + 2-year extended warranty (automatically applied when purchased from our official website)

Use a transfer switch (Value $399.99) to create a whole-home backup solution. Power from any outlet, anywhere in the house, click here to learn more!


"
Jackery Solar Generator 2000 Plus,40442282639447,6885092622423,Explorer 2000 Plus Kit (4kWh) + SolarSaga 200W x 2,4399.00,21-0009-000093,3,deny,,fbd,shopify,Explorer 2000 Plus Kit (4kWh) + SolarSaga 200W x 2,,,2024-01-12T00:13:18-08:00,2025-06-06T03:35:03-07:00,True,810105525007,0,32715970019415,0.0,lb,100,100,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/solar-generator-2000-plus,"
      Jackery Solar Generator 2000 Plus
","Get up to $1,589.7 in Tax Credit. Click for information Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity Leaping Performance: Powers Heavy-duty Devices up to 6000W Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6 Long-lasting Reliability: Outsta","

Get up to $1,589.7 in Tax Credit. Click for information

Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity
Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
Explorer 2000 Plus: 3-year warranty + 2-year extended warranty. Solar Saga 200W: 3-year warranty + 2-year extended warranty (automatically applied when purchased from our official website)

Use a transfer switch (Value $399.99) to create a whole-home backup solution. Power from any outlet, anywhere in the house, click here to learn more!


"
Jackery Solar Generator 2000 Plus,40442282704983,6885092622423,Explorer 2000 Plus Kit (6kWh) + SolarSaga 200W x 2,5599.00,40-2020-USC122,4,deny,6599.00,fbd,shopify,Explorer 2000 Plus Kit (6kWh) + SolarSaga 200W x 2,,,2024-01-12T00:13:18-08:00,2025-06-06T03:35:03-07:00,True,810105521252,0,32715971788887,0.0,lb,800,800,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,USD,[],https://www.jackery.com/products/solar-generator-2000-plus,"
      Jackery Solar Generator 2000 Plus
","Get up to $1,589.7 in Tax Credit. Click for information Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity Leaping Performance: Powers Heavy-duty Devices up to 6000W Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6 Long-lasting Reliability: Outsta","

Get up to $1,589.7 in Tax Credit. Click for information

Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity
Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
Explorer 2000 Plus: 3-year warranty + 2-year extended warranty. Solar Saga 200W: 3-year warranty + 2-year extended warranty (automatically applied when purchased from our official website)

Use a transfer switch (Value $399.99) to create a whole-home backup solution. Power from any outlet, anywhere in the house, click here to learn more!


"
Jackery Explorer 3000 Pro Portable Power Station,40209266245719,6866487574615,Explorer 3000 Pro Portable Power Station,2499.00,70-3000-USOR01,1,deny,,fbd,shopify,Explorer 3000 Pro Portable Power Station,,,2023-07-05T19:23:52-07:00,2025-06-06T03:35:05-07:00,True,810105524550,0,30964772601943,0.0,lb,468,468,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/explorer-3000-pro-portable-power-station,"
      Jackery Explorer 3000 Pro Portable Power Station
",Get the all-new upgraded HomePower 3000 — New Product offer available now! Learn more ! Get up to $839.7 in Tax Credit. Click for information. Large Capacity: 3024Wh that can power up to 99% of outdoor appliances Ultra Fast Charging: Fully solar charged in 3-4 hours and wall charged in 2.4 hours Portable Design: Pull r,"

Get the all-new upgraded HomePower 3000 — New Product offer available now! Learn more !

Get up to $839.7 in Tax Credit. Click for information.
Large Capacity: 3024Wh that can power up to 99% of outdoor appliances

Ultra Fast Charging: Fully solar charged in 3-4 hours and wall charged in 2.4 hours
Portable Design: Pull rod and double wheels
Easily Accessible: Smart App Control
Cold Friendly: Functional in temperatures down to -20°C / -4°F
Silent: Unique quiet canyon cooling system
All-around Safety: Fully upgraded BMS
Warranty Extension: 3-year warranty + 2-year extended warranty（applied automatically if purchased from our official website)

Use a transfer switch (Value $399.99) to create a whole-home backup solution. Power from any outlet, anywhere in the house, click to learn more!

"
Jackery Explorer 3000 Pro Portable Power Station,41589795225687,6866487574615,Explorer 3000 Pro + SolarSaga 200W x 2,3699.00,60-3020-USA1B2,2,deny,,fbd,shopify,Explorer 3000 Pro + SolarSaga 200W x 2,,,2025-03-06T01:28:55-08:00,2025-06-06T03:35:05-07:00,True,810105524567,0,32966573424727,0.0,lb,177,177,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/explorer-3000-pro-portable-power-station,"
      Jackery Explorer 3000 Pro Portable Power Station
",Get the all-new upgraded HomePower 3000 — New Product offer available now! Learn more ! Get up to $839.7 in Tax Credit. Click for information. Large Capacity: 3024Wh that can power up to 99% of outdoor appliances Ultra Fast Charging: Fully solar charged in 3-4 hours and wall charged in 2.4 hours Portable Design: Pull r,"

Get the all-new upgraded HomePower 3000 — New Product offer available now! Learn more !

Get up to $839.7 in Tax Credit. Click for information.
Large Capacity: 3024Wh that can power up to 99% of outdoor appliances

Ultra Fast Charging: Fully solar charged in 3-4 hours and wall charged in 2.4 hours
Portable Design: Pull rod and double wheels
Easily Accessible: Smart App Control
Cold Friendly: Functional in temperatures down to -20°C / -4°F
Silent: Unique quiet canyon cooling system
All-around Safety: Fully upgraded BMS
Warranty Extension: 3-year warranty + 2-year extended warranty（applied automatically if purchased from our official website)

Use a transfer switch (Value $399.99) to create a whole-home backup solution. Power from any outlet, anywhere in the house, click to learn more!

"
Jackery Explorer 1500 Pro Portable Power Station,40078753202263,6849401061463,Default Title,1699.00,21-0001-000002,1,deny,,fbd,shopify,Default Title,,,2023-01-09T18:50:38-08:00,2025-06-06T03:35:07-07:00,True,810105524628,0,,0.0,lb,-3,-3,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/explorer-1500-pro-portable-power-station,"
      Jackery Explorer 1500 Pro Portable Power Station
","1512Wh Capacity, 1800W AC Output Quick Recharging in 2 Hours via AC  Lightweight at Just 37.4 lbs Supports 8 Devices at a Time All Round Safety with Intelligent BMS Folding Handle for Easy Carrying Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official websi","
1512Wh Capacity, 1800W AC Output
Quick Recharging in 2 Hours via AC 
Lightweight at Just 37.4 lbs
Supports 8 Devices at a Time
All Round Safety with Intelligent BMS
Folding Handle for Easy Carrying
Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official website）
Due to high demand, the Jackery Explorer 1500 Pro is currently sold out! You can opt for the Explorer 1500 Portable Power Station, now available at the best price 
"
$500 Gift Card,7776627461,2670331141,Five hundred-dollars,500.00,,1,deny,,gift_card,shopify,Five hundred-dollars,,,2015-11-02T04:05:33-08:00,2025-06-06T03:35:08-07:00,False,,0,,0.0,lb,63,63,,False,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/500-gift-card,"
      $500 Gift Card

        – Jackery",Shopping for someone else but not sure what to give them? Give them the gift of choice with a Jackery Store gift card.Gift cards are delivered by email and contain instructions to redeem them at checkout. Our gift cards have no additional processing fees. Gift card code can be applied to any orders during the checkout ,"Shopping for someone else but not sure what to give them? Give them the gift of choice with a Jackery Store gift card.Gift cards are delivered by email and contain instructions to redeem them at checkout. Our gift cards have no additional processing fees.

Gift card code can be applied to any orders during the checkout process.
Gift cards can be used multiple times until the remaining balance is depleted, and multiple cards can be combined for a single purchase
Unused gift cards are eligible for a refund.
"
Jackery SolarSaga 200W Solar Panel,39263317000279,6543821668439,Default Title,699.00,21-0002-000063,1,deny,,fbd,shopify,Default Title,,,2021-03-15T05:55:32-07:00,2025-06-06T03:35:10-07:00,True,810105528053,8300,,8.3,kg,1002,1002,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/solarsaga-200w-solar-panel,"
      Jackery SolarSaga 200W Solar Panel
","With advanced solar cells, Jackery SolarSaga 200W panels provide conversion efficiency to increase recharging speed. Compatible with all Jackery power stations.","
IP68 Waterproof Rating
Bifacial Solar Panel, Improved Charging Efficiency
Convenient Carrying
Built to Last
Package list: SolarSaga 200W Solar Panel*1, 3 meters multi-functional cable (with USB charing ports)*1, DC8020 to DC7909 Adapter*1, User Manual*1
To connect the SolarSaga with different Explorer portable power stations or other extension functions, please check the accessories it requires.

Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official website)

"
Jackery Explorer 2000 Pro Portable Power Station,41211813986391,6757916868695,Explorer 2000 Pro Portable Power Station,1599.00,70-2000-USOR01,1,deny,1899.00,fbd,shopify,Explorer 2000 Pro Portable Power Station,,,2024-08-30T02:54:20-07:00,2025-06-06T03:35:12-07:00,True,810105524574,0,29847558750295,0.0,lb,-2,-2,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,USD,[],https://www.jackery.com/products/explorer-2000-pro-portable-power-station,"
      Jackery Explorer 2000 Pro Portable Power Station
","Jackery Explorer 2000 Pro portable power station is ideal for off-grid living & home emergencies. With a 2160Wh charging capacity, it can power all appliances.","
Get up to $1,589.7 in rebates. Click for information
Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity

Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official website)


Use a transfer switch (Value $399.99) to create a whole-home backup solution. Power from any outlet, anywhere in the house, click here to learn more! 


"
Jackery Explorer 2000 Pro Portable Power Station,41211814019159,6757916868695,Explorer 2000 Plus Portable Power Station,1999.00,21-0001-000036,2,deny,2199.00,fbd,shopify,Explorer 2000 Plus Portable Power Station,,,2024-08-30T02:54:20-07:00,2025-06-06T03:35:12-07:00,True,810105522143,0,32257812234327,0.0,lb,200,200,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,USD,[],https://www.jackery.com/products/explorer-2000-pro-portable-power-station,"
      Jackery Explorer 2000 Pro Portable Power Station
","Jackery Explorer 2000 Pro portable power station is ideal for off-grid living & home emergencies. With a 2160Wh charging capacity, it can power all appliances.","
Get up to $1,589.7 in rebates. Click for information
Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity

Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official website)


Use a transfer switch (Value $399.99) to create a whole-home backup solution. Power from any outlet, anywhere in the house, click here to learn more! 


"
